;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
140;n11;Upright walker;13.0;1.0;1.1179997921;58.8980000019;60.0;2015-10-14-11-12-20
141;n11;Upright walker;14.0;1.0;1.8180000782;58.1819999218;60.0;2015-10-14-11-12-20
142;n11;Inverted walker;15.0;1.0;8.82399988174;5.8220000267;60.0;2015-10-14-11-12-20
143;n11;Inverted walker;15.0;-1.0;14.6459999084;45.3540000916;60.0;2015-10-14-11-12-20
144;n11;Inverted walker;16.0;1.0;3.10299992561;5.95500016212;60.0;2015-10-15-14-16-25
145;n11;Inverted walker;16.0;-1.0;9.07400012016;3.08699989319;60.0;2015-10-15-14-16-25
146;n11;Inverted walker;16.0;1.0;12.1610000134;47.8389999866;60.0;2015-10-15-14-16-25
147;n11;Upright walker;17.0;1.0;1.33400011063;33.4949998856;60.0;2015-10-15-14-16-25
148;n11;Upright walker;17.0;-1.0;34.8289999962;25.1870000362;60.0;2015-10-15-14-16-25
149;n11;Upright walker;18.0;-1.0;1.38499999046;7.6400001049;60.0;2015-10-15-14-16-25
150;n11;Upright walker;18.0;1.0;9.02500009537;50.9759998322;60.0;2015-10-15-14-16-25
151;n11;Inverted walker;19.0;1.0;2.43499994278;2.53600001335;60.0;2015-10-15-14-16-25
152;n11;Inverted walker;19.0;-1.0;4.98699998856;9.20799994469;60.0;2015-10-15-14-16-25
153;n11;Inverted walker;19.0;1.0;14.1949999332;8.33999991417;60.0;2015-10-15-14-16-25
154;n11;Inverted walker;19.0;-1.0;22.5690000057;10.5249998569;60.0;2015-10-15-14-16-25
155;n11;Inverted walker;19.0;1.0;33.0939998627;1.86899995804;60.0;2015-10-15-14-16-25
156;n11;Inverted walker;19.0;-1.0;34.9629998207;1.40100002289;60.0;2015-10-15-14-16-25
157;n11;Inverted walker;19.0;1.0;36.3639998436;1.7009999752;60.0;2015-10-15-14-16-25
158;n11;Inverted walker;19.0;-1.0;38.0820000172;21.9179999828;60.0;2015-10-15-14-16-25
159;n11;Inverted walker;20.0;1.0;2.00100016594;1.63599991798;60.0;2015-10-15-14-16-25
160;n11;Inverted walker;20.0;-1.0;3.63700008392;56.3629999161;60.0;2015-10-15-14-16-25
161;n11;Upright walker;21.0;1.0;1.43400001526;58.5820000172;60.0;2015-10-15-14-16-25
162;n11;Upright walker;22.0;1.0;1.15199995041;4.00300002098;60.0;2015-10-15-14-16-25
163;n11;Upright walker;22.0;-1.0;5.15499997139;0.766999959946;60.0;2015-10-15-14-16-25
164;n11;Upright walker;22.0;1.0;5.98900008202;0.583999872208;60.0;2015-10-15-14-16-25
165;n11;Upright walker;22.0;-1.0;6.57299995422;4.00300002098;60.0;2015-10-15-14-16-25
166;n11;Upright walker;22.0;1.0;10.5759999752;3.40300011635;60.0;2015-10-15-14-16-25
167;n11;Upright walker;22.0;-1.0;13.9790000916;3.28499984741;60.0;2015-10-15-14-16-25
168;n11;Upright walker;22.0;1.0;17.263999939;27.3740000725;60.0;2015-10-15-14-16-25
169;n11;Upright walker;22.0;-1.0;44.6380000114;15.3629999161;60.0;2015-10-15-14-16-25
170;n11;Inverted walker;23.0;1.0;1.5680000782;8.992000103;60.0;2015-10-15-14-16-25
171;n11;Inverted walker;23.0;-1.0;10.5759999752;11.8760001659;60.0;2015-10-15-14-16-25
172;n11;Inverted walker;23.0;1.0;22.4690001011;1.80099987984;60.0;2015-10-15-14-16-25
173;n11;Inverted walker;23.0;-1.0;24.2699999809;1.36800003052;60.0;2015-10-15-14-16-25
174;n11;Inverted walker;23.0;1.0;25.6380000114;4.47099995613;60.0;2015-10-15-14-16-25
175;n11;Inverted walker;23.0;-1.0;30.1089999676;1.50100016594;60.0;2015-10-15-14-16-25
176;n11;Inverted walker;23.0;1.0;31.6100001335;4.6369998455;60.0;2015-10-15-14-16-25
177;n11;Inverted walker;23.0;-1.0;36.246999979;18.3660001755;60.0;2015-10-15-14-16-25
178;n11;Inverted walker;23.0;1.0;54.6130001545;0.0160000324249;60.0;2015-10-15-14-16-25
179;n11;Inverted walker;23.0;1.0;55.2630000114;4.73699998856;60.0;2015-10-15-14-16-25
180;n11;Inverted walker;24.0;1.0;7.45599985123;10.7929999828;60.0;2015-10-16-12-05-14
181;n11;Inverted walker;24.0;-1.0;18.2489998341;16.7640001774;60.0;2015-10-16-12-05-14
182;n11;Inverted walker;24.0;1.0;35.0130000114;24.9869999886;60.0;2015-10-16-12-05-14
183;n11;Upright walker;25.0;1.0;1.16799998283;41.8180000782;60.0;2015-10-16-12-05-14
184;n11;Upright walker;25.0;-1.0;42.986000061;7.77300000191;60.0;2015-10-16-12-05-14
185;n11;Upright walker;25.0;1.0;50.7590000629;9.24099993706;60.0;2015-10-16-12-05-14
186;n11;Upright walker;26.0;1.0;0.901000022888;59.0999999046;60.0;2015-10-16-12-05-14
187;n11;Inverted walker;27.0;1.0;1.10099983215;0.28400015831;60.0;2015-10-16-12-05-14
188;n11;Inverted walker;27.0;-1.0;1.6179997921;4.92100000381;60.0;2015-10-16-12-05-14
189;n11;Inverted walker;27.0;1.0;6.53899979591;13.228000164;60.0;2015-10-16-12-05-14
190;n11;Inverted walker;27.0;-1.0;19.7669999599;4.08599996567;60.0;2015-10-16-12-05-14
191;n11;Inverted walker;27.0;1.0;23.8529999256;36.1470000744;60.0;2015-10-16-12-05-14
192;n11;Inverted walker;28.0;1.0;1.80099987984;58.1990001202;60.0;2015-10-16-12-05-14
193;n11;Upright walker;29.0;1.0;0.96799993515;59.0320000648;60.0;2015-10-16-12-05-14
194;n11;Upright walker;30.0;1.0;0.833999872208;59.1660001278;60.0;2015-10-16-12-05-14
195;n11;Inverted walker;31.0;-1.0;2.15199995041;20.2160000801;60.0;2015-10-16-12-05-14
196;n11;Inverted walker;31.0;1.0;22.3680000305;12.4110000134;60.0;2015-10-16-12-05-14
197;n11;Inverted walker;31.0;-1.0;34.7790000439;25.2369999886;60.0;2015-10-16-12-05-14
